DAY,TIME,WEATHER,INTERSECTION
6,1345,A,LAKEWOOD BL_SPRING ST
1,2144,A,PACIFIC COAST HWY_JUNIPERO AV
1,1945,A,7TH ST_XIMENO AV
1,1906,A,ATLANTIC AV_WARDLOW RD
2,1115,A,ANAHEIM ST_CHERRY AV
2,1450,A,LONG BEACH BL_WARDLOW RD
3,1007,A,PACIFIC COAST HWY_SANTA FE AV
3,1540,A,BELLFLOWER BL_ANAHEIM RD
5,1619,A,PACIFIC COAST HWY_CHERRY AV
5,115,A,PACIFIC COAST HWY_LONG BEACH BL
5,2105,A,ATLANTIC AV_SOUTH ST
6,219,A,PACIFIC COAST HWY_CEDAR AV
6,1550,A,7TH ST_ATLANTIC AV
7,1656,A,PACIFIC AV_WILLOW ST
7,1427,A,PACIFIC COAST HWY_ORANGE AV
1,1041,A,WILLOW ST_PACIFIC AV
1,907,A,PACIFIC COAST HWY_ORANGE AV
2,2035,A,PACIFIC COAST HWY_LONG BEACH BL
3,1145,A,7TH ST_CHANNEL DR
3,820,A,BROADWAY_CHERRY AV
4,1053,A,LAKEWOOD BL_OUTER TRAFFIC CIR
4,1235,A,7TH ST_XIMENO AV
6,231,A,PACIFIC COAST HWY_OBISPO AV
6,1950,A,PACIFIC COAST HWY_CEDAR AV
6,2328,A,7TH ST_TERMINO AV
1,1931,A,PACIFIC COAST HWY_JUNIPERO AV
2,1014,A,ANAHEIM ST_ORANGE AV
2,1345,A,ORANGE AV_PACIFIC COAST HWY
2,1742,A,PACIFIC COAST HWY_LEMON AV
3,1450,A,PACIFIC COAST HWY_OBISPO AV
3,1922,A,7TH ST_ATLANTIC AV
4,1840,A,PARAMOUNT BL_SOUTH ST
5,2208,A,OCEAN BL_PINE AV
6,2306,A,BROADWAY_CHERRY
6,1030,A,ANAHEIM ST_TEMPLE AV
6,800,A,7TH ST_OLIVE AV
7,1250,A,ANAHEIM ST_CHERRY AV
1,306,A,PACIFIC COAST HWY_SANTA FE AV
2,1640,A,PACIFIC COAST HWY_PINE AV
2,1641,A,LONG BEACH BL_WILLOW ST
2,1314,A,WILLOW ST_LONG BEACH BL
2,1658,A,ORANGE AV_PACIFIC COAST HWY
4,1026,A,ANAHEIM ST_WALNUT AV
4,2033,A,CHERRY AV_10TH ST
4,836,A,TRAFFIC CIR_PACIFIC COAST HWY
5,1515,A,LONG BEACH BL_PACIFIC COAST HWY
7,2100,A,ATLANTIC AV_SPRING ST
7,2103,A,DEL AMO BL_LONG BEACH BL
5,2110,A,6TH ST_ATLANTIC AV
5,2045,A,PACIFIC COAST HWY_PINE AV
5,2040,A,CHERRY AV_PACIFIC COAST HWY
5,1243,A,PACIFIC COAST HWY_ORANGE AV
5,850,A,ATLANTIC AV_SPRING ST
5,1012,A,7TH ST_REDONDO AV
7,824,A,LONG BEACH BL_10TH ST
7,2205,A,OCEAN BL_PINE AV
1,1356,A,ATLANTIC AV_WILLOW ST
2,1635,A,LAKEWOOD BL_OUTER TRAFFIC CIR
2,2110,A,TRAFFIC CIR_PACIFIC COAST HWY
3,1010,A,STUDEBAKER RD_WILLOW ST
3,1622,A,ORANGE AV_PACIFIC COAST HWY
3,1830,A,PACIFIC COAST HWY_2ND ST
4,2027,A,ANAHEIM ST_ATLANTIC AV
4,1613,A,PACIFIC COAST HWY_WALNUT AV
6,1200,A,6TH ST_ATLANTIC AV
6,2010,A,7TH ST_BELLFLOWER BL
6,1610,A,WARDLOW RD_LONG BEACH BL
6,1629,A,LONG BEACH BL_WARDLOW RD
7,1520,A,REDONDO AV_7TH ST
2,2327,A,PACIFIC COAST HWY_ANAHEIM ST
2,708,A,7TH ST_BELLFLOWER BL
3,1435,A,ANAHEIM ST_TEMPLE AV
4,2115,A,7TH ST_PARK AV
4,1400,A,LONG BEACH BL_PACIFIC COAST HWY
4,1317,A,OCEAN BL_LINDEN AV
2,1517,A,ANAHEIM ST_ORANGE AV
3,1200,A,ATLANTIC AV_WARDLOW RD
3,1718,A,PALO VERDE AV_WOODRUFF AV
4,738,B,7TH ST_CHANNEL DR
4,34,A,7TH ST_ORANGE AV
6,1420,A,7TH ST_CHERRY AV
6,1451,A,LONG BEACH BL_MARKET ST
1,1000,A,WILLOW ST_PACIFIC AV
2,1120,A,PACIFIC AV_WILLOW ST
3,1415,A,7TH ST_PARK AV
3,2025,A,BELLFLOWER BL_LOS COYOTES DIAGONAL
3,2005,A,OCEAN BL_PINE AV
5,907,A,ANAHEIM ST_OBISPO AV
6,1410,A,WILLOW ST_PACIFIC AV
7,1903,A,SANTA FE AV_WILLOW ST
2,906,A,ANAHEIM ST_ATLANTIC AV
3,1755,A,BELLFLOWER BL_ANAHEIM RD
3,2101,A,SOUTH ST_PARAMOUNT BL
5,1720,A,CHERRY AV_PACIFIC COAST HWY
5,1859,A,DEL AMO BL_CHERRY AV
5,2000,A,7TH ST_PARK AV
6,1626,A,SOUTH ST_PARAMOUNT BL
6,2500,A,7TH ST_WALNUT AV
2,1530,A,7TH ST_BELLFLOWER BL
2,2158,A,ANAHEIM ST_ALAMITOS AV
3,2017,A,7TH ST_PACIFIC COAST HWY
4,1331,A,OCEAN BL_MAGNOLIA AV
5,2141,A,BELLFLOWER BL_ANAHEIM RD
5,756,B,ATLANTIC AV_WARDLOW RD
6,1430,A,PACIFIC COAST HWY_SANTA FE AV
7,1728,A,PACIFIC AV_PACIFIC COAST HWY
1,2124,A,REDONDO AV_ANAHEIM ST
1,943,A,ANAHEIM ST_MAGNOLIA AV
1,1235,A,REDONDO AV_ANAHEIM ST
1,1550,A,LONG BEACH BL_10TH ST
2,1655,A,7TH ST_CHERRY AV
3,1244,A,ATLANTIC AV_WILLOW ST
3,714,A,7TH ST_REDONDO AV
3,1726,A,PACIFIC COAST HWY_PACIFIC AV
3,1100,A,ANAHEIM ST_REDONDO AV
3,1205,A,ANAHEIM ST_ORANGE AV
3,1107,A,ANAHEIM ST_LONG BEACH BL
4,1633,A,ANAHEIM ST_LONG BEACH BL
5,2055,A,7TH ST_CHERRY AV
7,1637,A,LAKEWOOD BL_WILLOW ST
7,2126,A,2ND ST_MARINA DR
7,333,A,PACIFIC COAST HWY_7TH ST
2,1335,A,BROADWAY_CHERRY AV
2,2040,A,ATLANTIC AV_SPRING ST
3,2050,A,PACIFIC COAST HWY_MAGNOLIA AV
3,1959,A,ANAHEIM ST_LONG BEACH BL
4,1040,A,ATLANTIC AV_SOUTH ST
4,1308,A,ANAHEIM ST_CHERRY AV
5,1144,A,PACIFIC COAST HWY_LEMON AV
5,1121,A,LONG BEACH BL_MARKET ST
6,1600,A,PACIFIC AV_WILLOW ST
6,1850,A,PACIFIC COAST HWY_ORANGE AV
6,1552,A,7TH ST_PACIFIC COAST HWY
7,1300,A,DEL AMO BL_LONG BEACH BL
1,1122,A,BELLFLOWER BL_STEARNS ST
1,1731,A,ANAHEIM ST_REDONDO AV
1,1900,A,7TH ST_REDONDO AV
2,2157,A,PACIFIC COAST HWY_CEDAR AV
2,1613,A,LONG BEACH BL_WARDLOW RD
3,1150,A,PACIFIC COAST HWY_TERMINO AV
3,1208,A,OCEAN BL_MAGNOLIA AV
3,1538,A,BROADWAY_CHERRY
6,1047,A,LONG BEACH BL_WARDLOW RD
2,742,A,PALO VERDE AV_WOODRUFF AV
3,803,A,7TH ST_CHANNEL DR
5,2153,A,LONG BEACH BL_PACIFIC COAST HWY
5,1830,A,ANAHEIM ST_WALNUT AV
5,1716,A,7TH ST_CHERRY AV
5,1800,A,LONG BEACH BL_WARDLOW RD
6,1721,A,PACIFIC COAST HWY_CHERRY AV
6,1250,A,PARAMOUNT BL_SOUTH ST
7,1635,A,ANAHEIM ST_ATLANTIC AV
7,1813,A,PACIFIC COAST HWY_CHERRY AV
7,1124,A,2ND ST_MARINA DR
1,645,A,PACIFIC COAST HWY_PACIFIC AV
1,2339,A,REDONDO AV_7TH ST
2,2047,A,PACIFIC COAST HWY_ATLANTIC AV
3,2018,A,7TH ST_XIMENO AV
4,1454,A,ANAHEIM ST_ATLANTIC AV
4,1553,A,PACIFIC COAST HWY_TERMINO AV
4,450,A,ANAHEIM ST_WALNUT AV
5,2000,A,ATLANTIC AV_HARDING ST
5,1949,A,PACIFIC COAST HWY_ORANGE AV
5,1406,A,CHERRY AV_PACIFIC COAST HWY
5,1030,A,ATLANTIC AV_WILLOW ST
7,1107,A,ANAHEIM ST_ATLANTIC AV
7,1603,A,ANAHEIM ST_ALAMITOS AV
1,1710,A,7TH ST_LONG BEACH BL
2,1240,A,WARDLOW RD_PACIFIC PL
2,1402,A,LONG BEACH BL_PACIFIC COAST HWY
2,702,A,PACIFIC COAST HWY_OBISPO AV
3,1849,A,WILLOW ST_PACIFIC AV
4,1715,A,7TH ST_OBISPO AV
4,1030,A,CARSON ST_CLARK AV
5,2245,A,PACIFIC COAST HWY_PACIFIC AV
7,240,A,7TH ST_TERMINO AV
7,1007,A,7TH ST_CHERRY AV
1,1556,A,7TH ST_OBISPO AV
2,834,A,BELLFLOWER BL_ANAHEIM RD
3,751,A,PACIFIC COAST HWY_TERMINO AV
4,1049,A,ATLANTIC AV_10TH ST
4,1740,A,LONG BEACH BL_20TH ST
5,953,A,7TH ST_WALNUT AV
1,1720,A,ANAHEIM ST_MAGNOLIA AV
3,1415,A,STUDEBAKER RD_WILLOW ST
4,2500,A,ANAHEIM ST_WALNUT AV
5,207,A,PACIFIC COAST HWY_LONG BEACH BL
5,749,A,ANAHEIM ST_WALNUT AV
5,2125,A,7TH ST_CHANNEL DR
6,2335,A,SANTA FE AV_WILLOW ST
6,2130,A,LAKEWOOD BL_SPRING ST
7,600,A,BELLFLOWER BL_LOS COYOTES DIAGONAL
1,1446,A,LAKEWOOD BL_SPRING ST
2,1120,A,PACIFIC COAST HWY_ANAHEIM ST
2,755,A,7TH ST_REDONDO AV
2,1113,A,PACIFIC COAST HWY_SANTA FE AV
2,809,A,LONG BEACH BL_ANAHEIM ST
2,755,A,PACIFIC COAST HWY_LEMON AV
3,1228,A,ANAHEIM ST_MAGNOLIA AV
5,1334,A,PARAMOUNT BL_SOUTH ST
2,1816,-,BELLFLOWER BL_LOS COYOTES DIAGONAL
3,1816,A,PACIFIC COAST HWY_MAGNOLIA AV
3,621,A,PACIFIC COAST HWY_PACIFIC AV
6,1635,C,7TH ST_PACIFIC COAST HWY
1,750,A,7TH ST_PARK AV
1,808,A,WILLOW ST_PACIFIC AV
2,1153,A,ANAHEIM ST_ALAMITOS AV
2,1215,A,WILLOW ST_LONG BEACH BL
3,1801,A,LAKEWOOD BL_WILLOW ST
3,916,A,PACIFIC COAST HWY_JUNIPERO AV
3,15,A,PACIFIC COAST HWY_CHERRY AV
4,715,A,ATLANTIC AV_10TH ST
4,1325,A,CHERRY AV_SOUTH ST
4,1130,A,PACIFIC COAST HWY_PACIFIC AV
4,830,A,7TH ST_XIMENO AV
5,1829,A,PARAMOUNT BL_SOUTH ST
6,1314,A,OCEAN BL_LINDEN AV
7,1958,A,PACIFIC COAST HWY_SANTA FE AV
7,1455,A,ANAHEIM ST_LONG BEACH BL
7,1748,A,LONG BEACH BL_PACIFIC COAST HWY
1,1400,A,PACIFIC COAST HWY_2ND ST
2,1700,A,7TH ST_CHANNEL DR
3,1540,A,PALO VERDE AV_STEARNS ST
3,1737,A,WILLOW ST_EASY AV
3,618,A,CHERRY AV_WARDLOW RD
4,847,A,PALO VERDE AV_WOODRUFF AV
4,1238,A,WILLOW ST_EASY AV
5,747,A,LONG BEACH BL_10TH ST
7,1133,A,WILLOW ST_LONG BEACH BL
1,2100,A,PACIFIC COAST HWY_CHERRY AV
1,1840,A,ANAHEIM ST_REDONDO AV
1,1333,A,PARAMOUNT BL_SOUTH ST
2,1923,A,PACIFIC AV_PACIFIC COAST HWY
2,1801,A,7TH ST_XIMENO AV
3,939,A,7TH ST_OLIVE AV
4,1620,A,REDONDO AV_ANAHEIM ST
6,522,A,WILLOW ST_EASY AV
7,854,A,7TH ST_OBISPO AV
2,1043,A,DEL AMO BL_LONG BEACH BL
5,1540,A,WILLOW ST_PACIFIC AV
6,1311,A,PACIFIC COAST HWY_2ND ST
1,251,E,BELLFLOWER BL_ANAHEIM RD
1,1400,A,PACIFIC COAST HWY_HARBOR AV
1,646,B,7TH ST_ATLANTIC AV
2,2304,A,CHERRY AV_PACIFIC COAST HWY
3,20,A,REDONDO AV_7TH ST
3,828,B,SOUTH ST_PARAMOUNT BL
3,538,B,PACIFIC COAST HWY_2ND ST
3,1228,A,REDONDO AV_ANAHEIM ST
3,1140,A,ANAHEIM ST_REDONDO AV
3,1650,A,PACIFIC COAST HWY_WALNUT AV
4,1450,A,LAKEWOOD BL_WILLOW ST
4,1045,A,ANAHEIM ST_OREGON AV
4,1815,A,PACIFIC COAST HWY_2ND ST
4,1944,A,LONG BEACH BL_20TH ST
4,1154,A,ANAHEIM ST_TEMPLE AV
5,201,A,BROADWAY_CHERRY AV
6,2237,A,LONG BEACH BL_WARDLOW RD
1,2215,A,LONG BEACH BL_WILLOW ST
1,1500,A,LONG BEACH BL_WARDLOW RD
2,1431,A,ANAHEIM ST_ALAMITOS AV
3,1600,A,LONG BEACH BL_SPRING ST
5,909,B,ANAHEIM ST_ALAMITOS AV
7,305,A,PACIFIC COAST HWY_SANTA FE AV
7,1956,A,SANTA FE AV_WILLOW ST
1,1145,C,CHERRY AV_SOUTH ST
1,1348,B,WILLOW ST_PACIFIC AV
1,1732,B,ORANGE AV_PACIFIC COAST HWY
1,1614,B,7TH ST_CHERRY AV
2,510,B,7TH ST_CHANNEL DR
5,747,A,LONG BEACH BL_PACIFIC COAST HWY
5,2320,A,PACIFIC COAST HWY_WALNUT AV
5,1559,A,CHERRY AV_PACIFIC COAST HWY
6,1130,A,OCEAN BL_LINDEN AV
6,1530,A,ANAHEIM ST_ATLANTIC AV
7,1455,A,ANAHEIM ST_PACIFIC AV
1,1325,B,PACIFIC COAST HWY_SANTA FE AV
2,1200,A,7TH ST_ORANGE AV
4,1740,B,PACIFIC COAST HWY_ATLANTIC AV
4,1237,B,CHERRY AV_PACIFIC COAST HWY
5,405,A,PACIFIC COAST HWY_MAGNOLIA AV
6,1351,A,PALO VERDE AV_STEARNS ST
7,1718,A,WARDLOW RD_LONG BEACH BL
1,245,A,ATLANTIC AV_WILLOW ST
3,2328,A,2ND ST_MARINA DR
3,1652,A,ANAHEIM ST_CHERRY AV
3,1430,A,BELLFLOWER BL_LOS COYOTES DIAGONAL
4,2118,A,PACIFIC AV_WILLOW ST
5,2050,A,PACIFIC COAST HWY_CHERRY AV
1,1237,A,PACIFIC COAST HWY_CHERRY AV
1,1803,A,PACIFIC COAST HWY_PACIFIC AV
1,1052,A,LAKEWOOD BL_WILLOW ST
2,555,A,DEL AMO BL_LONG BEACH BL
3,1935,A,PACIFIC COAST HWY_ANAHEIM ST
4,1517,A,OCEAN BL_MAGNOLIA AV
4,105,A,ANAHEIM ST_ATLANTIC AV
4,721,A,WARDLOW RD_LONG BEACH BL
6,1741,A,PACIFIC COAST HWY_HARBOR AV
6,1716,A,PACIFIC COAST HWY_WALNUT AV
6,1630,A,SOUTH ST_PARAMOUNT BL
7,1138,A,PARAMOUNT BL_SOUTH ST
7,545,A,WARDLOW RD_LONG BEACH BL
1,2117,A,LAKEWOOD BL_OUTER TRAFFIC CIR
2,1140,A,ANAHEIM ST_ORANGE AV
2,1052,A,ANAHEIM ST_OBISPO AV
2,1151,A,LAKEWOOD BL_SPRING ST
2,1742,A,PACIFIC COAST HWY_2ND ST
2,1230,A,BROADWAY_CHERRY AV
3,1454,A,PACIFIC COAST HWY_CEDAR AV
3,1401,A,DEL AMO BL_LONG BEACH BL
4,826,A,TRAFFIC CIR_PACIFIC COAST HWY
4,1121,A,PACIFIC COAST HWY_ORANGE AV
5,1238,A,ATLANTIC AV_MARKET ST
5,1331,A,7TH ST_XIMENO AV
6,550,A,PALO VERDE AV_STEARNS ST
6,1258,A,WILLOW ST_ATLANTIC AV
7,1045,A,PACIFIC COAST HWY_LONG BEACH BL
1,1710,A,PACIFIC COAST HWY_2ND ST
2,1400,A,ANAHEIM ST_REDONDO AV
2,2130,A,PACIFIC COAST HWY_LONG BEACH BL
5,1600,B,REDONDO AV_ANAHEIM ST
5,1630,A,ATLANTIC AV_HARDING ST
5,1126,C,LONG BEACH BL_WILLOW ST
7,2009,B,WARDLOW RD_LONG BEACH BL
2,1855,A,BELLFLOWER BL_LOS COYOTES DIAGONAL
3,1050,A,7TH ST_OLIVE AV
4,1324,A,WILLOW ST_PACIFIC AV
4,915,A,REDONDO AV_7TH ST
6,1445,A,2ND ST_MARINA DR
7,1941,A,LONG BEACH BL_WILLOW ST
1,1747,A,ANAHEIM ST_ORANGE AV
1,1937,A,PALO VERDE AV_STEARNS ST
3,829,A,WILLOW ST_PACIFIC AV
3,855,A,PARAMOUNT BL_SOUTH ST
3,1547,A,TRAFFIC CIR_PACIFIC COAST HWY
4,1834,C,2ND ST_MARINA DR
4,1748,C,OCEAN BL_LINDEN AV
5,719,C,PACIFIC COAST HWY_WALNUT AV
5,1815,C,LONG BEACH BL_ANAHEIM ST
5,1850,C,DEL AMO BL_LONG BEACH BL
5,1800,C,WILLOW ST_PACIFIC AV
5,1356,A,PACIFIC COAST HWY_CEDAR AV
6,1818,A,WILLOW ST_PACIFIC AV
1,448,B,7TH ST_LONG BEACH BL
1,628,B,ANAHEIM ST_MAGNOLIA AV
2,1400,A,LONG BEACH BL_WARDLOW RD
2,750,A,7TH ST_PARK AV
3,936,A,CHERRY AV_PACIFIC COAST HWY
3,1840,A,ANAHEIM ST_ALAMITOS AV
3,1717,A,7TH ST_LONG BEACH BL
4,1857,A,PACIFIC COAST HWY_2ND ST
4,2156,A,7TH ST_PARK AV
4,845,A,LONG BEACH BL_WARDLOW RD
5,1514,C,ANAHEIM ST_ALAMITOS AV
6,1205,A,7TH ST_PACIFIC COAST HWY
6,1000,A,7TH ST_PACIFIC COAST HWY
7,1839,A,BROADWAY_CHERRY AV
1,642,C,LONG BEACH BL_PACIFIC COAST HWY
2,1750,A,REDONDO AV_ANAHEIM ST
2,2500,A,ANAHEIM ST_REDONDO AV
3,1330,A,REDONDO AV_ANAHEIM ST
4,18,A,WILLOW ST_EASY AV
4,1312,A,PALO VERDE AV_STEARNS ST
4,1225,A,7TH ST_REDONDO AV
5,1552,A,PACIFIC AV_WILLOW ST
5,2020,A,ANAHEIM ST_CHERRY AV
6,2229,A,PACIFIC COAST HWY_PACIFIC AV
7,2046,A,7TH ST_PACIFIC COAST HWY
1,810,B,ATLANTIC AV_WARDLOW RD
2,623,A,7TH ST_ORANGE AV
3,1723,A,DEL AMO BL_CHERRY AV
4,1130,-,ATLANTIC AV_WILLOW ST
4,1214,A,ANAHEIM ST_WALNUT AV
4,712,A,7TH ST_BELLFLOWER BL
5,1945,A,7TH ST_BELLFLOWER BL
6,38,A,PACIFIC COAST HWY_ATLANTIC AV
6,2144,A,PACIFIC COAST HWY_MAGNOLIA AV
6,2252,A,PARAMOUNT BL_SOUTH ST
1,1920,B,7TH ST_ORANGE AV
2,2005,A,DEL AMO BL_LONG BEACH BL
3,1515,B,ATLANTIC AV_HARDING ST
3,1139,C,LAKEWOOD BL_OUTER TRAFFIC CIR
4,1850,A,ANAHEIM ST_ALAMITOS AV
4,815,A,ATLANTIC AV_HARDING ST
4,1535,A,7TH ST_TERMINO AV
5,1553,A,LONG BEACH BL_ANAHEIM ST
6,2010,A,ATLANTIC AV_HARDING ST
7,1506,A,WILLOW ST_PACIFIC AV
1,1347,A,LONG BEACH BL_20TH ST
2,1909,B,ANAHEIM ST_ORANGE AV
2,2332,A,7TH ST_CHANNEL DR
3,1711,A,LONG BEACH BL_10TH ST
3,849,A,7TH ST_LONG BEACH BL
4,1600,A,PALO VERDE AV_WOODRUFF AV
4,1459,A,7TH ST_OLIVE AV
4,633,A,WARDLOW RD_LONG BEACH BL
5,935,A,ATLANTIC AV_WARDLOW RD
5,1214,A,REDONDO AV_ANAHEIM ST
6,939,A,7TH ST_OBISPO AV
7,312,A,PACIFIC COAST HWY_WALNUT AV
1,1345,A,PACIFIC COAST HWY_CHERRY AV
2,1721,A,ATLANTIC AV_MARKET ST
3,945,A,CHERRY AV_SOUTH ST
3,821,B,7TH ST_CHERRY AV
4,2209,B,7TH ST_CHANNEL DR
4,1150,A,WARDLOW RD_LONG BEACH BL
5,2340,A,BROADWAY_CHERRY AV
5,1941,A,7TH ST_CHANNEL DR
5,1803,A,BELLFLOWER BL_ANAHEIM RD
6,1518,A,PACIFIC COAST HWY_PACIFIC AV
1,809,A,7TH ST_PACIFIC COAST HWY
2,1354,A,PACIFIC COAST HWY_ATLANTIC AV
3,1117,A,ATLANTIC AV_WARDLOW RD
4,54,A,PACIFIC COAST HWY_CEDAR AV
4,1536,A,WILLOW ST_PACIFIC AV
4,1844,A,PACIFIC COAST HWY_LEMON AV
5,1628,A,DEL AMO BL_LONG BEACH BL
5,830,A,7TH ST_CHERRY AV
6,1846,A,BROADWAY_CHERRY
7,1003,B,ANAHEIM ST_MAGNOLIA AV
7,1442,A,ATLANTIC AV_MARKET ST
7,1401,B,7TH ST_CHANNEL DR
1,1649,A,ANAHEIM ST_TEMPLE AV
1,1730,A,ANAHEIM ST_CHERRY AV
2,1722,A,ANAHEIM ST_OREGON AV
2,2204,A,PACIFIC COAST HWY_JUNIPERO AV
3,815,A,ANAHEIM ST_REDONDO AV
3,1500,A,SANTA FE AV_WILLOW ST
4,1656,A,ATLANTIC AV_WILLOW ST
6,1530,A,ATLANTIC AV_MARKET ST
6,1556,A,WILLOW ST_PACIFIC AV
6,1950,A,ANAHEIM ST_MAGNOLIA AV
6,2310,A,REDONDO AV_ANAHEIM ST
6,1222,A,REDONDO AV_ANAHEIM ST
7,1710,A,ANAHEIM ST_MAGNOLIA AV
7,1722,A,7TH ST_CHANNEL DR
7,1700,A,7TH ST_OBISPO AV
7,1017,A,7TH ST_ATLANTIC AV
1,1309,-,ANAHEIM ST_ALAMITOS AV
1,1540,A,7TH ST_PACIFIC COAST HWY
3,1708,A,2ND ST_MARINA DR
3,1115,A,7TH ST_TERMINO AV
3,800,A,ATLANTIC AV_SPRING ST
4,1233,A,7TH ST_XIMENO AV
4,2140,A,PACIFIC COAST HWY_LEMON AV
5,225,A,LAKEWOOD BL_OUTER TRAFFIC CIR
5,1650,A,PACIFIC COAST HWY_JUNIPERO AV
6,722,A,7TH ST_ORANGE AV
6,1057,A,ANAHEIM ST_ATLANTIC AV
1,1702,A,ATLANTIC AV_SPRING ST
2,1800,A,TRAFFIC CIR_PACIFIC COAST HWY
2,1500,A,2ND ST_MARINA DR
7,1954,A,ATLANTIC AV_MARKET ST
1,1352,A,ANAHEIM ST_ATLANTIC AV
1,1801,A,CHERRY AV_PACIFIC COAST HWY
1,1058,A,PACIFIC COAST HWY_ATLANTIC AV
1,1115,A,ANAHEIM ST_LONG BEACH BL
2,752,A,LAKEWOOD BL_SPRING ST
2,1730,A,SPRING ST_PALO VERDE AV
2,1721,A,BROADWAY_CHERRY AV
2,915,A,PACIFIC COAST HWY_JUNIPERO AV
3,1056,A,WILLOW ST_ATLANTIC AV
3,1618,A,ANAHEIM ST_CHERRY AV
3,1653,A,WILLOW ST_LONG BEACH BL
3,840,A,ANAHEIM ST_OREGON AV
6,1820,A,PACIFIC COAST HWY_CHERRY AV
6,155,A,PACIFIC COAST HWY_CHERRY AV
6,2301,A,BROADWAY_CHERRY
7,1628,A,PACIFIC COAST HWY_WALNUT AV
1,1630,A,ATLANTIC AV_WILLOW ST
1,1600,A,WILLOW ST_EASY AV
2,1644,B,LONG BEACH BL_SPRING ST
2,857,A,PACIFIC AV_PACIFIC COAST HWY
2,2035,A,PACIFIC COAST HWY_WALNUT AV
2,1555,A,PACIFIC COAST HWY_MAGNOLIA AV
3,1500,A,CHERRY AV_SOUTH ST
3,856,A,ANAHEIM ST_PACIFIC AV
6,2140,A,ANAHEIM ST_REDONDO AV
6,1445,A,WILLOW ST_LONG BEACH BL
7,1721,A,PACIFIC COAST HWY_LONG BEACH BL
7,2041,A,7TH ST_CHERRY AV
2,1804,A,ATLANTIC AV_HARDING ST
2,2309,A,BROADWAY_CHERRY AV
2,1600,A,ANAHEIM ST_OBISPO AV
2,2000,A,PACIFIC COAST HWY_ATLANTIC AV
3,1615,A,WARDLOW RD_LONG BEACH BL
3,1512,A,ORANGE AV_PACIFIC COAST HWY
5,1437,A,BELLFLOWER BL_ANAHEIM RD
5,1331,A,PACIFIC COAST HWY_2ND ST
5,1533,A,ANAHEIM ST_OBISPO AV
6,830,A,PACIFIC COAST HWY_LONG BEACH BL
2,1907,A,WILLOW ST_ATLANTIC AV
3,1631,A,LAKEWOOD BL_WILLOW ST
3,1857,A,7TH ST_WALNUT AV
4,1700,A,7TH ST_BELLFLOWER BL
4,1913,A,REDONDO AV_7TH ST
4,853,A,7TH ST_OLIVE AV
5,1435,A,ATLANTIC AV_MARKET ST
5,1400,A,7TH ST_OLIVE AV
5,1410,A,7TH ST_LONG BEACH BL
6,930,F,DEL AMO BL_LONG BEACH BL
7,1247,A,PACIFIC COAST HWY_ANAHEIM ST
2,1739,A,PACIFIC COAST HWY_LONG BEACH BL
2,1747,A,7TH ST_REDONDO AV
5,2313,A,PACIFIC COAST HWY_STUDEBAKER RD
5,1327,A,ANAHEIM ST_CHERRY AV
5,1714,A,SOUTH ST_PARAMOUNT BL
7,2035,A,7TH ST_PACIFIC COAST HWY
1,2005,A,WARDLOW RD_PACIFIC PL
3,1657,A,7TH ST_CHERRY AV
3,2147,A,ATLANTIC AV_SPRING ST
4,1518,A,LONG BEACH BL_WARDLOW RD
4,119,A,PACIFIC COAST HWY_CEDAR AV
4,2352,B,ANAHEIM ST_OREGON AV
1,830,B,BELLFLOWER BL_ANAHEIM RD
2,1509,A,ANAHEIM ST_LONG BEACH BL
2,610,B,BELLFLOWER BL_LOS COYOTES DIAGONAL
3,1501,B,ATLANTIC AV_WARDLOW RD
3,1540,A,ANAHEIM ST_ORANGE AV
3,1436,B,PACIFIC COAST HWY_LONG BEACH BL
5,310,B,BROADWAY_CHERRY AV
1,750,B,PACIFIC COAST HWY_TERMINO AV
4,725,B,PALO VERDE AV_WOODRUFF AV
5,1150,A,PALO VERDE AV_STEARNS ST
6,2136,A,ANAHEIM ST_CHERRY AV
6,1500,A,SOUTH ST_PARAMOUNT BL
1,2205,A,PACIFIC COAST HWY_TERMINO AV
2,1221,A,ORANGE AV_PACIFIC COAST HWY
4,1951,A,OCEAN BL_LINDEN AV
6,1540,A,PACIFIC COAST HWY_ATLANTIC AV
6,1833,A,7TH ST_ATLANTIC AV
3,2042,A,REDONDO AV_7TH ST
4,855,A,PACIFIC COAST HWY_ATLANTIC AV
5,1433,A,TRAFFIC CIR_PACIFIC COAST HWY
6,126,A,PACIFIC COAST HWY_7TH ST
7,1559,A,PACIFIC COAST HWY_OBISPO AV
2,844,A,7TH ST_CHANNEL DR
2,1631,A,PACIFIC COAST HWY_LONG BEACH BL
2,1802,A,ANAHEIM ST_OBISPO AV
3,900,A,PACIFIC COAST HWY_ATLANTIC AV
4,1516,A,7TH ST_TERMINO AV
1,2125,A,ATLANTIC AV_HARDING ST
2,1910,-,LONG BEACH BL_WARDLOW RD
3,1716,A,CHERRY AV_10TH ST
4,1409,A,BELLFLOWER BL_LOS COYOTES DIAGONAL
4,1705,A,WILLOW ST_EASY AV
6,1338,A,BELLFLOWER BL_STEARNS ST
6,1345,A,ATLANTIC AV_HARDING ST
7,1648,A,CHERRY AV_10TH ST
7,1010,A,OCEAN BL_MAGNOLIA AV
7,2138,A,ANAHEIM ST_ATLANTIC AV
1,1525,A,7TH ST_XIMENO AV
2,1956,A,PARAMOUNT BL_SOUTH ST
